I-00133 Rome,,Italy,00133,41.8434,12.6415,1,<li><a href="http://dx.doi.org/10.1097/AJP.0b013e318243075c">Spallone (2012) CLIN J PAIN</a></li>
I-06126 Perugia,,Italy,06126,43.0876,12.4012,1,<li><a href="http://dx.doi.org/10.1210/jc.2012-2364">Mazzeschi (2012) J CLIN ENDOCR METAB</a></li>
I-16126 Genoa,,Italy,16126,44.4039,8.9216,1,<li><a href="http://dx.doi.org/10.1111/j.1399-3038.2012.01322.x">Cazzavillan (2012) PEDIAT ALLERG IMM-UK</a></li>
I-20156 Milan,,Italy,20156,45.5075,9.12011,1,<li><a href="http://dx.doi.org/10.1016/j.healthpol.2012.08.001">Linertova (2012) HEALTH POLICY</a></li>
I-30174 Venice,,Italy,30174,45.5223,12.2451,2,<li><a href="http://dx.doi.org/10.1155/2012/230641">Fasolo (2012) J OPHTHALMOL</a></li><li><a href="http://dx.doi.org/10.1155/2012/230641">Fasolo (2012) J OPHTHALMOL</a></li>
I-35127 Padua,,Italy,35127,45.3787,11.9396,1,<li><a href="http://dx.doi.org/10.1155/2012/230641">Fasolo (2012) J OPHTHALMOL</a></li>
I-35128 Padua,,Italy,35128,45.3976,11.9343,3,<li><a href="http://dx.doi.org/10.3275/8244">Busetto (2012) EAT WEIGHT DISORD-ST</a></li><li><a href="http://dx.doi.org/10.3748/wjg.v18.i19.2295">Amodio (2012) WORLD J GASTROENTERO</a></li><li><a href="http://dx.doi.org/10.3748/wjg.v18.i19.2295">Amodio (2012) WORLD J GASTROENTERO</a></li>
I-37100 Verona,,Italy,37100,45.5104,11.0723,1,<li><a href="http://dx.doi.org/10.1007/s00198-012-1935-8">Roux (2012) OSTEOPOROSIS INT</a></li>
I-40138 Bologna,,Italy,40138,44.4995,11.402,1,<li><a href="http://dx.doi.org/10.1016/j.cld.2011.12.003">Bianchi (2012) CLIN LIVER DIS</a></li>
I-50139 Florence,,Italy,50139,43.8197,11.2768,1,<li><a href="http://dx.doi.org/10.1007/s00296-011-2049-x">Bongi (2012) RHEUMATOL INT</a></li>
I-70126 Bari,,Italy,70126,41.0889,16.9262,2,<li><a href="http://dx.doi.org/10.1007/s00520-012-1424-9">Romito (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00520-012-1424-9">Romito (2012) SUPPORT CARE CANCER</a></li>
I-80131 Naples,,Italy,80131,40.8658,14.2029,1,<li><a href="http://dx.doi.org/10.1155/2012/230641">Fasolo (2012) J OPHTHALMOL</a></li>
I-95126 Catania,,Italy,95126,37.5396,15.1062,2,<li><a href="http://dx.doi.org/10.1016/j.suronc.2011.10.005">Toro (2012) SURG ONCOL</a></li><li><a href="http://dx.doi.org/10.1016/j.suronc.2011.10.005">Toro (2012) SURG ONCOL</a></li>
IT-00133 Rome,,Italy,00133,41.8434,12.6415,1,<li><a href="http://dx.doi.org/10.1159/000339600">Asimakopoulos (2012) UROL INT</a></li>
Iasi,,Romania,X,47.16036,27.5905,1,<li><a href="http://dx.doi.org/10.5301/jva.5000032">Afsar (2012) J VASC ACCESS</a></li>
Ina-machi,,Japan,362-0806,35.98943,139.62444,1,<li><a href="http://dx.doi.org/10.1007/s10549-011-1943-y">Takei (2012) BREAST CANCER RES TR</a></li>
Incheon,,South Korea,X,37.70464,126.44087,3,<li><a href="http://dx.doi.org/10.1007/s11136-011-0037-y">Kim (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.4040/jkan.2012.42.3.385">Lee (2012) J KOREAN ACAD NURS</a></li><li><a href="http://dx.doi.org/10.1016/j.diabres.2011.08.022">Lee (2012) DIABETES RES CLIN PR</a></li>
Indiana,,United States,X,40.622,-79.1562,1,<li><a href="http://dx.doi.org/10.1177/0961203312441980">Gallop (2012) LUPUS</a></li>
Indianapolis,,United States,46285,39.88088,-86.2654,28,<li><a href="http://dx.doi.org/10.1111/ijcp.12014">Brnabic (2012) INT J CLIN PRACT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-134">Bakas (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1016/j.lungcan.2012.07.007">Gronberg (2012) LUNG CANCER</a></li><li><a href="http://dx.doi.org/10.1016/j.comppsych.2012.03.010">Olsen (2012) COMPR PSYCHIAT</a></li><li><a href="http://dx.doi.org/10.1097/NCC.0b013e3182393de3">Von Ah (2012) CANCER NURS</a></li><li><a href="http://dx.doi.org/10.1097/NCC.0b013e3182393de3">Von Ah (2012) CANCER NURS</a></li><li><a href="http://dx.doi.org/10.1097/NCC.0b013e3182393de3">Von Ah (2012) CANCER NURS</a></li><li><a href="http://dx.doi.org/10.1097/NCC.0b013e3182393de3">Von Ah (2012) CANCER NURS</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2516.2012.02813.x">Duncan (2012) HAEMOPHILIA</a></li><li><a href="http://dx.doi.org/10.1097/IGC.0b013e318263f02e">Hess (2012) INT J GYNECOL CANCER</a></li><li><a href="http://dx.doi.org/10.1097/IGC.0b013e318263f02e">Hess (2012) INT J GYNECOL CANCER</a></li><li><a href="http://dx.doi.org/10.1038/ki.2012.168">Finkelstein (2012) KIDNEY INT</a></li><li><a href="http://dx.doi.org/10.1016/j.oraloncology.2012.02.016">Urba (2012) ORAL ONCOL</a></li><li><a href="http://dx.doi.org/10.1186/1471-2407-12-324">Lee (2012) BMC CANCER</a></li><li><a href="http://dx.doi.org/10.1016/j.eururo.2012.03.005">Fowler (2012) EUR UROL</a></li><li><a href="http://dx.doi.org/10.1111/j.1440-1819.2012.02351.x">Ye (2012) PSYCHIAT CLIN NEUROS</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9999-z">Moinpour (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.1259">Pashos (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.7326/0003-4819-156-10-201205150-00003">Fan (2012) ANN INTERN MED</a></li><li><a href="http://dx.doi.org/10.7326/0003-4819-156-10-201205150-00003">Fan (2012) ANN INTERN MED</a></li><li><a href="http://dx.doi.org/10.1016/j.ygyno.2012.01.047">Chase (2012) GYNECOL ONCOL</a></li><li><a href="http://dx.doi.org/10.1097/ANS.0b013e318253728c">Fulton (2012) ADV NURS SCI</a></li><li><a href="http://dx.doi.org/10.1186/1471-2407-12-103">Lee (2012) BMC CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00467-011-2010-y">Davis (2012) PEDIATR NEPHROL</a></li><li><a href="http://dx.doi.org/10.5888/pcd9.110020">Cutshaw (2012) PREV CHRONIC DIS</a></li><li><a href="http://dx.doi.org/10.3109/10582452.2011.635844">Kroenke (2012) J MUSCULOSKELET PAIN</a></li><li><a href="http://dx.doi.org/10.3109/10582452.2011.635844">Kroenke (2012) J MUSCULOSKELET PAIN</a></li><li><a href="http://dx.doi.org/10.3109/10582452.2011.635844">Kroenke (2012) J MUSCULOSKELET PAIN</a></li>
Ingelheim am Rhein,,Germany,X,49.97476,8.05542,2,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.1227">Chouaid (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.2147/COPD.S32032">Leidy (2012) INT J CHRONIC OBSTR</a></li>
Innsbruck,,Austria,X,47.26799,11.3913,5,<li><a href="http://dx.doi.org/10.1136/jnnp-2012-302361">von Steinbuechel (2012) J NEUROL NEUROSUR PS</a></li><li><a href="http://dx.doi.org/10.1111/j.1399-3038.2012.01305.x">Stocklin (2012) PEDIAT ALLERG IMM-UK</a></li><li><a href="http://dx.doi.org/10.1097/WCO.0b013e3283542fc2">Jankovic (2012) CURR OPIN NEUROL</a></li><li><a href="http://dx.doi.org/10.2143/AC.67.1.2146563">Vandereyt (2012) ACTA CARDIOL</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2011.07.003">Hofer (2012) VALUE HEALTH</a></li>
Inst Breathing & Sleep,,Australia,X,-24.9121,133.398,1,<li><a href="http://dx.doi.org/10.1002/14651858.CD008328.pub2">Osadnik (2012) COCHRANE DB SYST REV</a></li>
Inst Hlth Biosci,,Japan,X,33.89261,134.20549,1,<li><a href="http://dx.doi.org/10.1016/j.jpor.2012.02.007">Kuboki (2012) J PROSTHODONT RES</a></li>
Inverness,,United Kingdom,IV2 3UJ,57.47408,-4.19111,1,<li><a href="http://dx.doi.org/10.1186/1471-230X-12-153">Tiernan (2012) BMC GASTROENTEROL</a></li>
Ioannina,,Greece,X,39.66146,20.84844,4,<li><a href="http://dx.doi.org/10.1002/acr.21725">Kotsis (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1016/j.ejcnurse.2011.02.004">Tziallas (2012) EUR J CARDIOVASC NUR</a></li><li><a href="http://dx.doi.org/10.1016/j.ejcnurse.2011.02.004">Tziallas (2012) EUR J CARDIOVASC NUR</a></li><li><a href="http://dx.doi.org/10.1016/j.jpsychores.2011.11.012">Ramirez (2012) J PSYCHOSOM RES</a></li>
Iowa City,,United States,X,41.65603,-91.5327,14,<li><a href="http://dx.doi.org/10.1212/WNL.0b013e31825dcdc1">Weaver (2012) NEUROLOGY</a></li><li><a href="http://dx.doi.org/10.1212/WNL.0b013e31825dcdc1">Weaver (2012) NEUROLOGY</a></li><li><a href="http://dx.doi.org/10.1007/s11482-011-9147-5">Howren (2012) APPL RES QUAL LIFE</a></li><li><a href="http://dx.doi.org/10.1007/s11482-011-9147-5">Howren (2012) APPL RES QUAL LIFE</a></li><li><a href="http://dx.doi.org/10.1007/s11482-011-9147-5">Howren (2012) APPL RES QUAL LIFE</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1625-y">Solimeo (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1097/SPV.0b013e31824a021d">Kenton (2012) FEMALE PELVIC MED RE</a></li><li><a href="http://dx.doi.org/10.1001/archoto.2011.234">Funk (2012) ARCH OTOLARYNGOL</a></li><li><a href="http://dx.doi.org/10.1001/archoto.2011.234">Funk (2012) ARCH OTOLARYNGOL</a></li><li><a href="http://dx.doi.org/10.1001/archoto.2011.234">Funk (2012) ARCH OTOLARYNGOL</a></li><li><a href="http://dx.doi.org/10.1080/19317611.2011.640388">Sadler (2012) INT J SEX HEALTH</a></li><li><a href="http://dx.doi.org/10.1080/19317611.2011.640388">Sadler (2012) INT J SEX HEALTH</a></li><li><a href="http://dx.doi.org/10.1080/19317611.2011.640388">Sadler (2012) INT J SEX HEALTH</a></li><li><a href="http://dx.doi.org/10.1080/19317611.2011.640388">Sadler (2012) INT J SEX HEALTH</a></li>
Iraklion,,Greece,X,35.17703,25.13652,2,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.523">Manolitzas (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1007/s10198-010-0290-y">Kontodimopoulos (2012) EUR J HEALTH ECON</a></li>
Irbid 22110,,Jordan,X,32.50144,35.81564,7,<li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01224.x">Gharaibeh (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01248.x">Al-Akour (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01248.x">Al-Akour (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01248.x">Al-Akour (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01248.x">Al-Akour (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.1007/s11096-011-9585-z">Jarab (2012) INT J CLIN PHARM-NET</a></li><li><a href="http://dx.doi.org/10.1542/peds.2011-0346">Al-sheyab (2012) PEDIATRICS</a></li>
Irvine,,United States,X,37.27188,-119.27023,13,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.2076">Liu (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0027-0">Raisch (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1093/jnci/djs359">Moinpour (2012) J NATL CANCER I</a></li><li><a href="http://dx.doi.org/10.1002/nau.22232">Hall (2012) NEUROUROL URODYNAM</a></li><li><a href="http://dx.doi.org/10.1016/j.eururo.2012.03.005">Fowler (2012) EUR UROL</a></li><li><a href="http://dx.doi.org/10.1016/j.ygyno.2012.01.047">Chase (2012) GYNECOL ONCOL</a></li><li><a href="http://dx.doi.org/10.1016/j.ygyno.2012.01.047">Chase (2012) GYNECOL ONCOL</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9938-z">Kowalski (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9938-z">Kowalski (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9938-z">Kowalski (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9938-z">Kowalski (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1111/j.1526-4610.2011.01997.x">Bagley (2012) HEADACHE</a></li><li><a href="http://dx.doi.org/10.1016/j.pmrj.2011.10.001">Doan (2012) PM&amp;R</a></li>
Ise-shi,,Japan,516-0014,34.47735,136.73636,1,<li><a href="http://dx.doi.org/10.1016/j.anl.2011.04.015">Majima (2012) AURIS NASUS LARYNX</a></li>
Isehara-shi,,Japan,X,35.40868,139.29373,1,<li><a href="http://dx.doi.org/10.1111/j.1440-1746.2011.06949.x">Hongo (2012) J GASTROEN HEPATOL</a></li>
Islamabad,,Pakistan,X,33.70984,73.07591,1,<li><a href="http://dx.doi.org/10.1186/1477-7525-10-52">Chaudhry (2012) HEALTH QUAL LIFE OUT</a></li>
Issoire,,France,63500,45.54417,3.24967,1,<li><a href="http://dx.doi.org/10.1016/j.gyobfe.2012.02.010">Chene (2012) GYNECOL OBSTET FERTI</a></li>
Istanbul,,Turkey,X,41.04085,28.98618,7,<li><a href="http://dx.doi.org/10.1016/j.jds.2012.05.014">Cimilli (2012) J DENT SCI</a></li><li><a href="http://dx.doi.org/10.1016/j.jds.2012.05.014">Cimilli (2012) J DENT SCI</a></li><li><a href="http://dx.doi.org/10.7883/yoken.65.392">Gul (2012) JPN J INFECT DIS</a></li><li><a href="http://dx.doi.org/10.1136/annrheumdis-2011-201089">Hanly (2012) ANN RHEUM DIS</a></li><li><a href="http://dx.doi.org/10.5455/bcp.20120412022430">Baykan (2012) KLIN PSIKOFARMAKOL B</a></li><li><a href="http://dx.doi.org/10.5455/bcp.20120412022430">Baykan (2012) KLIN PSIKOFARMAKOL B</a></li><li><a href="http://dx.doi.org/10.1097/WON.0b013e31823efd47">Basak (2012) J WOUND OSTOMY CONT</a></li>
Ithaca,,United States,14853,42.44841,-76.47474,1,<li><a href="http://dx.doi.org/10.1111/j.1464-5491.2011.03532.x">Ali (2012) DIABETIC MED</a></li>
Izmir,,Turkey,35100,38.42843,27.14598,5,<li><a href="http://dx.doi.org/10.1111/j.1466-7657.2011.00962.x">Yont (2012) INT NURS REV</a></li><li><a href="http://dx.doi.org/10.1111/j.1466-7657.2011.00962.x">Yont (2012) INT NURS REV</a></li><li><a href="http://dx.doi.org/10.1177/1753465811424425">Ozdoganoglu (2012) THER ADV RESPIR DIS</a></li><li><a href="http://dx.doi.org/10.3109/0886022X.2012.690805">Gungor (2012) RENAL FAILURE</a></li><li><a href="http://dx.doi.org/10.3109/0886022X.2012.690805">Gungor (2012) RENAL FAILURE</a></li>
Izumo-shi,,Japan,693-8501,35.3552,132.75125,1,<li><a href="http://dx.doi.org/10.1016/j.anl.2011.04.015">Majima (2012) AURIS NASUS LARYNX</a></li>
Jacarilla,,Spain,03080,38.06149,-0.86829,2,<li><a href="http://dx.doi.org/10.1002/hec.1729">Cubi-Molla (2012) HEALTH ECON</a></li><li><a href="http://dx.doi.org/10.1002/hec.1729">Cubi-Molla (2012) HEALTH ECON</a></li>
Jackson,,United States,39216,32.33314,-90.16186,1,<li><a href="http://dx.doi.org/10.1016/j.trsl.2011.09.004">Porter (2012) TRANSL RES</a></li>
Jacksonville,,United States,32206,30.35248,-81.64341,7,<li><a href="http://dx.doi.org/10.1002/cncr.27398">Hoppe (2012) CANCER-AM CANCER SOC</a></li><li><a href="http://dx.doi.org/10.1002/cncr.27398">Hoppe (2012) CANCER-AM CANCER SOC</a></li><li><a href="http://dx.doi.org/10.4293/108680812X13291397717220">Thiel (2012) JSLS-J SOC LAPAROEND</a></li><li><a href="http://dx.doi.org/10.4293/108680812X13291397717220">Thiel (2012) JSLS-J SOC LAPAROEND</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01223.x">Fisak (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01223.x">Fisak (2012) CHILD CARE HLTH DEV</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2214.2011.01223.x">Fisak (2012) CHILD CARE HLTH DEV</a></li>
Jaen,,Spain,X,37.7799,-3.79018,3,<li><a href="http://dx.doi.org/10.1186/1471-2474-13-18">Carbonell-Baeza (2012) BMC MUSCULOSKEL DIS</a></li><li><a href="http://dx.doi.org/10.1186/1471-2474-13-18">Carbonell-Baeza (2012) BMC MUSCULOSKEL DIS</a></li><li><a href="http://dx.doi.org/10.3265/Nefrologia.pre2012.Jun.11447">Perales-Montilla (2012) NEFROLOGIA</a></li>
Jalandhar,,India,X,31.32212,75.58469,1,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.281">Khera (2012) VALUE HEALTH</a></li>
Jefferson City,,United States,X,38.56752,-92.17519,1,<li><a href="http://dx.doi.org/10.1097/BPO.0b013e31824b2a42">Pinero (2012) J PEDIATR ORTHOPED</a></li>
Jena,,Germany,07747,50.89083,11.6281,8,<li><a href="http://dx.doi.org/10.1007/s11136-011-0039-9">Fujita (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1055/s-0032-1312657">Wilz (2012) PSYCHOTHER PSYCH MED</a></li><li><a href="http://dx.doi.org/10.1007/s00392-012-0447-z">Fujita (2012) CLIN RES CARDIOL</a></li><li><a href="http://dx.doi.org/10.1002/lary.23263">Fahsl (2012) LARYNGOSCOPE</a></li><li><a href="http://dx.doi.org/10.1007/s00482-012-1172-2">Sommer (2012) SCHMERZ</a></li><li><a href="http://dx.doi.org/10.1016/j.jpsychores.2012.01.010">Strauss (2012) J PSYCHOSOM RES</a></li><li><a href="http://dx.doi.org/10.1016/j.jpsychores.2012.01.010">Strauss (2012) J PSYCHOSOM RES</a></li><li><a href="http://dx.doi.org/10.1016/j.jpsychores.2012.01.010">Strauss (2012) J PSYCHOSOM RES</a></li>
Jerusalem,,Israel,X,31.7736,35.225,8,<li><a href="http://dx.doi.org/10.3109/15412555.2012.748625">Fridlender (2012) COPD</a></li><li><a href="http://dx.doi.org/10.1093/ejo/cjr086">Shalish (2012) EUR J ORTHODONT</a></li><li><a href="http://dx.doi.org/10.1093/ejo/cjr086">Shalish (2012) EUR J ORTHODONT</a></li><li><a href="http://dx.doi.org/10.1093/ejo/cjr086">Shalish (2012) EUR J ORTHODONT</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0015-4">Ritsner (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1302/0301-620X.94B6.27874">Schwartz (2012) J BONE JOINT SURG BR</a></li><li><a href="http://dx.doi.org/10.1302/0301-620X.94B6.27874">Schwartz (2012) J BONE JOINT SURG BR</a></li><li><a href="http://dx.doi.org/10.1007/s11096-011-9585-z">Jarab (2012) INT J CLIN PHARM-NET</a></li>
Jiangsu,,China,X,32.94444,119.119,5,<li><a href="http://dx.doi.org/10.1016/j.janxdis.2012.06.005">Wang (2012) J ANXIETY DISORD</a></li><li><a href="http://dx.doi.org/10.1186/1471-2458-12-153">Shi (2012) BMC PUBLIC HEALTH</a></li><li><a href="http://dx.doi.org/10.2340/16501977-0945">Zhang (2012) J REHABIL MED</a></li><li><a href="http://dx.doi.org/10.2340/16501977-0945">Zhang (2012) J REHABIL MED</a></li><li><a href="http://dx.doi.org/10.1185/03007995.2011.636420">Zhong (2012) CURR MED RES OPIN</a></li>
Jining,,China,0120,41.03151,113.08983,1,<li><a href="http://dx.doi.org/10.1016/j.comppsych.2012.03.003">Guo (2012) COMPR PSYCHIAT</a></li>
Jinju,,South Korea,X,35.19542,128.12498,4,<li><a href="http://dx.doi.org/10.1007/s00467-012-2262-1">Park (2012) PEDIATR NEPHROL</a></li><li><a href="http://dx.doi.org/10.1007/s00467-012-2262-1">Park (2012) PEDIATR NEPHROL</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-59">Park (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-59">Park (2012) HEALTH QUAL LIFE OUT</a></li>
Joacaba,,Brazil,89608,-27.17451,-51.51591,1,<li><a href="http://dx.doi.org/10.1111/j.1600-9657.2012.01114.x">Traebert (2012) DENT TRAUMATOL</a></li>
Joensuu sub-region,,Finland,80210,62.58852,29.78114,1,<li><a href="http://dx.doi.org/10.1186/cc11158">Vaara (2012) CRIT CARE</a></li>
Johannesburg,,South Africa,2013,-26.2754,27.9902,2,<li><a href="http://dx.doi.org/10.3109/03009742.2012.676065">Hodkinson (2012) SCAND J RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.3109/03009742.2012.676065">Hodkinson (2012) SCAND J RHEUMATOL</a></li>
Johnson City,,United States,37614,36.29904,-82.3782,1,<li><a href="http://dx.doi.org/10.1007/s11136-011-9933-4">Hirsch (2012) QUAL LIFE RES</a></li>
Jonava,,Lithuania,5016,55.10185,24.19135,1,<li><a href="http://dx.doi.org/10.3109/00365599.2012.661765">Mickeviciene (2012) SCAND J UROL NEPHROL</a></li>
Jonkoping,,Sweden,X,57.77107,14.16807,8,<li><a href="http://dx.doi.org/10.1097/MRR.0b013e3283555657">Clementz (2012) INT J REHABIL RES</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-89">Sjolander (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-89">Sjolander (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2354.2012.01327.x">Thoresen (2012) EUR J CANCER CARE</a></li><li><a href="http://dx.doi.org/10.3928/15394492-20110623-01">Kalldalen (2012) OTJR-OCCUP PART HEAL</a></li><li><a href="http://dx.doi.org/10.1177/1545968311414204">Alguren (2012) NEUROREHAB NEURAL RE</a></li><li><a href="http://dx.doi.org/10.1097/TA.0b013e31821a416a">Orwelius (2012) J TRAUMA ACUTE CARE</a></li><li><a href="http://dx.doi.org/10.2147/NDT.S34002">Skogar (2012) NEUROPSYCH DIS TREAT</a></li>
Juiz de Fora,,Brazil,X,-21.73519,-43.37464,1,<li><a href="http://dx.doi.org/10.1186/1477-7525-10-6">Paula (2012) HEALTH QUAL LIFE OUT</a></li>
Jyvaskyla,,Finland,X,62.23895,25.75007,13,<li><a href="http://dx.doi.org/10.1055/s-0032-1311589">Sillanaa (2012) INT J SPORTS MED</a></li><li><a href="http://dx.doi.org/10.1055/s-0032-1311589">Sillanaa (2012) INT J SPORTS MED</a></li><li><a href="http://dx.doi.org/10.1055/s-0032-1311589">Sillanaa (2012) INT J SPORTS MED</a></li><li><a href="http://dx.doi.org/10.1016/j.sleep.2012.10.003">Jarnefelt (2012) SLEEP MED</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-85">Pitkala (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1016/j.archger.2011.10.006">Niemela (2012) ARCH GERONTOL GERIAT</a></li><li><a href="http://dx.doi.org/10.1123/japa.20.2.198">Karinkanta (2012) J AGING PHYS ACTIV</a></li><li><a href="http://dx.doi.org/10.3109/09638288.2012.670363">Piitulainen (2012) DISABIL REHABIL</a></li><li><a href="http://dx.doi.org/10.3109/09638288.2012.670363">Piitulainen (2012) DISABIL REHABIL</a></li><li><a href="http://dx.doi.org/10.3109/09638288.2012.670363">Piitulainen (2012) DISABIL REHABIL</a></li><li><a href="http://dx.doi.org/10.3109/09638288.2012.665128">Salo (2012) DISABIL REHABIL</a></li><li><a href="http://dx.doi.org/10.3109/09638288.2012.665128">Salo (2012) DISABIL REHABIL</a></li><li><a href="http://dx.doi.org/10.3109/09638288.2012.665128">Salo (2012) DISABIL REHABIL</a></li>
Kagoshima-shi,,Japan,890-8520,31.54774,130.52779,1,<li><a href="http://dx.doi.org/10.1016/j.anl.2011.04.015">Majima (2012) AURIS NASUS LARYNX</a></li>
Kalamae,,Greece,241 00,37.03719,22.11001,1,<li><a href="http://dx.doi.org/10.1016/j.ejcnurse.2011.02.004">Tziallas (2012) EUR J CARDIOVASC NUR</a></li>
Kampong Sungai Gelugor,,Malaysia,11800,5.3167,100.2833,4,<li><a href="http://dx.doi.org/10.1007/s11096-012-9657-8">Atif (2012) INT J CLIN PHARM-NET</a></li><li><a href="http://dx.doi.org/10.1007/s11096-012-9657-8">Atif (2012) INT J CLIN PHARM-NET</a></li><li><a href="http://dx.doi.org/10.1186/1617-9625-10-2">Awaisu (2012) TOB INDUC DIS</a></li><li><a href="http://dx.doi.org/10.1378/chest.11-2409">Loh (2012) CHEST</a></li>
Kanagawa Dent Coll,,Japan,X,35.40447,139.35751,1,<li><a href="http://dx.doi.org/10.1016/j.jpor.2012.02.007">Kuboki (2012) J PROSTHODONT RES</a></li>
Kansas City,,United States,64110,39.03469,-94.57314,8,<li><a href="http://dx.doi.org/10.1097/MAJ.0b013e3182449be9">Brown (2012) AM J MED SCI</a></li><li><a href="http://dx.doi.org/10.7182/pit2012703">Textor (2012) PROG TRANSPLANT</a></li><li><a href="http://dx.doi.org/10.7182/pit2012703">Textor (2012) PROG TRANSPLANT</a></li><li><a href="http://dx.doi.org/10.1016/j.jacc.2012.03.075">Reynolds (2012) J AM COLL CARDIOL</a></li><li><a href="http://dx.doi.org/10.1212/WNL.0b013e31825dcdc1">Weaver (2012) NEUROLOGY</a></li><li><a href="http://dx.doi.org/10.1111/j.1528-1167.2011.03398.x">Mohammed (2012) EPILEPSIA</a></li><li><a href="http://dx.doi.org/10.1038/pr.2011.56">Dalal (2012) PEDIATR RES</a></li><li><a href="http://dx.doi.org/10.2165/11592160-000000000-00000">Oleen-Burkey (2012) PATIENT</a></li>
Kaohsiung 804,,Taiwan,804,22.6449,120.267,1,<li><a href="http://dx.doi.org/10.1002/hec.1786">Lang (2012) HEALTH ECON</a></li>
Kaohsiung 807,,Taiwan,807,22.6571,120.323,3,<li><a href="http://dx.doi.org/10.1016/j.jds.2012.06.004">Chen (2012) J DENT SCI</a></li><li><a href="http://dx.doi.org/10.1016/j.jds.2012.06.004">Chen (2012) J DENT SCI</a></li><li><a href="http://dx.doi.org/10.1016/j.jds.2012.06.004">Chen (2012) J DENT SCI</a></li>
